2.770091629028320312e+01 1.069719505310058594e+01 3.118568611145019531e+01 2.868426513671875000e+01 2.304913902282714844e+01 1.166162109375000000e+01 1.733615493774414062e+01 2.149280929565429688e+01 1.740446281433105469e+01 2.833381652832031250e+01 2.330958747863769531e+01 1.242329120635986328e+01 2.510812568664550781e+01 2.708232498168945312e+01 1.145442676544189453e+01 2.774028015136718750e+01 1.040845108032226562e+01 1.749371147155761719e+01 2.225974464416503906e+01 1.275751018524169922e+01 1.403197383880615234e+01 2.117609977722167969e+01 2.359505462646484375e+01 9.190252304077148438e+00 9.594360351562500000e+00 2.065678787231445312e+01 2.357006454467773438e+01 2.440029144287109375e+01 2.457118606567382812e+01 2.604487228393554688e+01 2.473892974853515625e+01 3.128975296020507812e+01 1.996193313598632812e+01 1.631513595581054688e+01 1.344965839385986328e+01 1.746975898742675781e+01 1.721307182312011719e+01 2.352000427246093750e+01 1.028920936584472656e+01 3.109650611877441406e+01 2.339654350280761719e+01 1.324707984924316406e+01 7.595668792724609375e+00 1.416378307342529297e+01 1.856536293029785156e+01 1.914242744445800781e+01 2.340056800842285156e+01 1.275668239593505859e+01 3.223120498657226562e+01 2.574220848083496094e+01
2.710932350158691406e+01 9.333254814147949219e+00 3.089622116088867188e+01 3.142832183837890625e+01 3.036898612976074219e+01 1.073448848724365234e+01 1.701126098632812500e+01 2.155945587158203125e+01 1.586035060882568359e+01 3.114460182189941406e+01 2.808315467834472656e+01 1.019274330139160156e+01 2.137697982788085938e+01 2.643010139465332031e+01 1.192998695373535156e+01 3.027111434936523438e+01 7.677271366119384766e+00 1.737707138061523438e+01 2.024939346313476562e+01 1.181411075592041016e+01 1.265704917907714844e+01 2.036573982238769531e+01 2.171601104736328125e+01 5.156357288360595703e+00 5.781858444213867188e+00 2.114945030212402344e+01 2.543452072143554688e+01 2.343347740173339844e+01 2.865073394775390625e+01 2.865212631225585938e+01 2.994390296936035156e+01 2.449011039733886719e+01 2.191459655761718750e+01 1.608433341979980469e+01 1.280954456329345703e+01 2.019432258605957031e+01 1.483822059631347656e+01 2.503230667114257812e+01 9.393155097961425781e+00 3.894950485229492188e+01 2.985456085205078125e+01 9.483032226562500000e+00 3.629117012023925781e+00 1.113131332397460938e+01 1.606448554992675781e+01 1.752096176147460938e+01 2.566585922241210938e+01 9.156379699707031250e+00 3.251159286499023438e+01 2.748719596862792969e+01
2.591167068481445312e+01 1.186237430572509766e+01 2.976070022583007812e+01 2.801057624816894531e+01 2.903610610961914062e+01 1.146704196929931641e+01 1.681485748291015625e+01 2.127227401733398438e+01 1.705536079406738281e+01 2.712505912780761719e+01 2.724310874938964844e+01 1.051674175262451172e+01 2.040826797485351562e+01 2.612837982177734375e+01 1.179575252532958984e+01 2.737412071228027344e+01 9.296073913574218750e+00 1.629044342041015625e+01 2.144456672668457031e+01 1.169740390777587891e+01 1.201290988922119141e+01 2.057093429565429688e+01 2.222454452514648438e+01 7.379323005676269531e+00 8.608036994934082031e+00 2.182082366943359375e+01 2.529067230224609375e+01 2.333762550354003906e+01 2.663005828857421875e+01 2.904967689514160156e+01 2.778329086303710938e+01 2.713316726684570312e+01 2.057225799560546875e+01 1.643297767639160156e+01 1.462944507598876953e+01 1.981509399414062500e+01 1.627189254760742188e+01 2.407743644714355469e+01 1.311062049865722656e+01 3.645441818237304688e+01 2.478147888183593750e+01 1.154333782196044922e+01 5.069404125213623047e+00 1.264789295196533203e+01 1.759582519531250000e+01 1.823819541931152344e+01 2.426547050476074219e+01 1.489512634277343750e+01 3.268379974365234375e+01 2.456335830688476562e+01
2.766813278198242188e+01 1.196159267425537109e+01 2.908844566345214844e+01 2.835010719299316406e+01 2.435742568969726562e+01 1.311267662048339844e+01 1.718837547302246094e+01 2.188710403442382812e+01 1.610137176513671875e+01 2.772715759277343750e+01 2.299161338806152344e+01 1.351439189910888672e+01 2.212887763977050781e+01 2.580718231201171875e+01 1.238040637969970703e+01 2.969288253784179688e+01 1.005554294586181641e+01 1.696530914306640625e+01 2.141797637939453125e+01 1.322663688659667969e+01 1.270320796966552734e+01 2.087535095214843750e+01 2.134667205810546875e+01 8.060689926147460938e+00 1.047670269012451172e+01 2.127789115905761719e+01 2.337084579467773438e+01 2.147076034545898438e+01 2.657212066650390625e+01 2.912102127075195312e+01 2.511826324462890625e+01 2.557032012939453125e+01 1.882692527770996094e+01 1.702234840393066406e+01 1.548333072662353516e+01 1.925407409667968750e+01 1.667525482177734375e+01 2.411480140686035156e+01 1.163744354248046875e+01 3.103084945678710938e+01 2.687650299072265625e+01 1.276331233978271484e+01 8.601280212402343750e+00 1.686511230468750000e+01 1.672451210021972656e+01 1.828008842468261719e+01 2.389094161987304688e+01 1.354684448242187500e+01 3.144431877136230469e+01 2.537492752075195312e+01
2.818888282775878906e+01 5.207227706909179688e+00 2.692552185058593750e+01 2.781561279296875000e+01 3.156340789794921875e+01 1.016069316864013672e+01 1.679780387878417969e+01 2.128927993774414062e+01 1.482364749908447266e+01 2.713770484924316406e+01 3.077106857299804688e+01 9.625010490417480469e+00 2.054460334777832031e+01 2.462261772155761719e+01 1.118936920166015625e+01 3.003061676025390625e+01 8.309870719909667969e+00 1.747333335876464844e+01 2.281479072570800781e+01 1.102849006652832031e+01 1.065432071685791016e+01 1.936123847961425781e+01 2.140381622314453125e+01 7.413252830505371094e+00 9.823103904724121094e+00 2.354388618469238281e+01 2.680520248413085938e+01 2.377795600891113281e+01 2.793196868896484375e+01 3.247840118408203125e+01 3.052161788940429688e+01 2.902911758422851562e+01 2.024429130554199219e+01 1.524735832214355469e+01 1.395503807067871094e+01 2.078724098205566406e+01 1.480441379547119141e+01 2.523605537414550781e+01 1.037978935241699219e+01 3.639768981933593750e+01 2.581895446777343750e+01 1.117869281768798828e+01 6.146912574768066406e+00 9.665172576904296875e+00 1.759913063049316406e+01 1.772151184082031250e+01 2.386773300170898438e+01 1.338314914703369141e+01 3.405354690551757812e+01 2.444997978210449219e+01
2.603188896179199219e+01 4.942161560058593750e+00 3.362291336059570312e+01 3.156936836242675781e+01 3.103548431396484375e+01 1.043479061126708984e+01 1.616029167175292969e+01 2.558425521850585938e+01 1.516312980651855469e+01 2.864509582519531250e+01 2.483866691589355469e+01 8.755245208740234375e+00 2.213109207153320312e+01 2.367708969116210938e+01 1.167024898529052734e+01 2.799487304687500000e+01 7.818560123443603516e+00 1.676462364196777344e+01 2.559945106506347656e+01 1.266764831542968750e+01 1.210676193237304688e+01 2.112756156921386719e+01 2.507586479187011719e+01 6.698773860931396484e+00 6.127480983734130859e+00 2.295760917663574219e+01 2.585327720642089844e+01 2.420574951171875000e+01 2.786214447021484375e+01 2.798834419250488281e+01 2.965743064880371094e+01 2.723105430603027344e+01 2.367384719848632812e+01 1.568430328369140625e+01 1.340804195404052734e+01 1.983669853210449219e+01 1.661988067626953125e+01 2.487108230590820312e+01 1.017874526977539062e+01 3.203268432617187500e+01 2.658239555358886719e+01 1.274590301513671875e+01 7.359722137451171875e+00 1.013366222381591797e+01 1.527704811096191406e+01 1.760693931579589844e+01 2.584817886352539062e+01 9.063570976257324219e+00 2.974045181274414062e+01 2.733790016174316406e+01
2.783752059936523438e+01 9.571108818054199219e+00 2.795675849914550781e+01 2.555183601379394531e+01 2.792184066772460938e+01 1.227995109558105469e+01 1.742016220092773438e+01 2.205974197387695312e+01 1.640684127807617188e+01 2.504665565490722656e+01 2.779362869262695312e+01 1.123917770385742188e+01 2.114812088012695312e+01 2.566092872619628906e+01 1.263938426971435547e+01 2.731177139282226562e+01 9.561575889587402344e+00 1.644069671630859375e+01 2.162445640563964844e+01 1.201680183410644531e+01 1.155984783172607422e+01 2.002203369140625000e+01 2.088033294677734375e+01 8.597183227539062500e+00 1.231146621704101562e+01 2.179877471923828125e+01 2.451253318786621094e+01 2.446404647827148438e+01 2.441411590576171875e+01 3.191076660156250000e+01 2.701679039001464844e+01 2.490018844604492188e+01 1.910039329528808594e+01 1.560141468048095703e+01 1.534632682800292969e+01 1.943169593811035156e+01 1.614268875122070312e+01 2.321318054199218750e+01 1.378814601898193359e+01 3.646527099609375000e+01 2.455774688720703125e+01 1.203723621368408203e+01 7.730360031127929688e+00 1.279775047302246094e+01 1.803395080566406250e+01 1.769265174865722656e+01 2.221428108215332031e+01 1.709020233154296875e+01 3.480028915405273438e+01 2.407945060729980469e+01
2.679035568237304688e+01 7.582827568054199219e+00 3.010221290588378906e+01 3.054625320434570312e+01 2.774470710754394531e+01 1.340876865386962891e+01 1.734449386596679688e+01 2.490989685058593750e+01 1.480061244964599609e+01 2.936422729492187500e+01 2.904064178466796875e+01 7.409946441650390625e+00 2.378952026367187500e+01 2.758434867858886719e+01 1.152524566650390625e+01 2.716097450256347656e+01 8.073256492614746094e+00 1.503993034362792969e+01 2.313200187683105469e+01 1.234793281555175781e+01 1.126605224609375000e+01 1.917547798156738281e+01 2.407305526733398438e+01 9.802414894104003906e+00 7.963483333587646484e+00 2.302630043029785156e+01 2.493833923339843750e+01 2.637217712402343750e+01 2.692793464660644531e+01 2.943807601928710938e+01 3.163857841491699219e+01 2.500556182861328125e+01 2.293775558471679688e+01 1.435565280914306641e+01 1.105656909942626953e+01 1.669841194152832031e+01 1.506039142608642578e+01 2.569863891601562500e+01 9.503612518310546875e+00 3.351814270019531250e+01 2.368139839172363281e+01 1.072923564910888672e+01 6.123118877410888672e+00 9.803141593933105469e+00 1.835538673400878906e+01 1.717681694030761719e+01 2.430491828918457031e+01 1.172805976867675781e+01 3.574841690063476562e+01 2.619471549987792969e+01
2.195159912109375000e+01 5.614398479461669922e+00 3.025368499755859375e+01 3.199072265625000000e+01 2.854680633544921875e+01 1.138964748382568359e+01 1.654747390747070312e+01 2.213955116271972656e+01 1.815706253051757812e+01 3.191779899597167969e+01 2.360729980468750000e+01 1.281477069854736328e+01 2.332460975646972656e+01 2.584892272949218750e+01 1.123263835906982422e+01 3.050751495361328125e+01 9.146268844604492188e+00 1.830498123168945312e+01 2.329763412475585938e+01 1.317731094360351562e+01 1.418241119384765625e+01 1.949302864074707031e+01 2.442678833007812500e+01 5.682120800018310547e+00 6.829068660736083984e+00 2.037424087524414062e+01 2.420025253295898438e+01 2.444640731811523438e+01 2.506266975402832031e+01 2.538651657104492188e+01 2.754038810729980469e+01 2.667568778991699219e+01 2.200364112854003906e+01 1.580632877349853516e+01 1.494579219818115234e+01 2.012680244445800781e+01 1.596321201324462891e+01 2.573370742797851562e+01 1.098605632781982422e+01 3.768390274047851562e+01 2.587465476989746094e+01 1.363854312896728516e+01 5.456252098083496094e+00 1.190764236450195312e+01 1.618525886535644531e+01 1.959041213989257812e+01 2.590122795104980469e+01 1.032333183288574219e+01 2.953515815734863281e+01 2.426778793334960938e+01
2.962051773071289062e+01 1.007732486724853516e+01 2.898308944702148438e+01 2.840543556213378906e+01 2.624579429626464844e+01 1.132509994506835938e+01 1.943075752258300781e+01 2.139917564392089844e+01 1.704931640625000000e+01 2.900880813598632812e+01 2.670309066772460938e+01 1.223389720916748047e+01 2.401578521728515625e+01 2.757870292663574219e+01 1.216183185577392578e+01 3.011404037475585938e+01 9.488820075988769531e+00 1.697099304199218750e+01 2.178724098205566406e+01 1.201814746856689453e+01 1.339159393310546875e+01 2.165606498718261719e+01 1.921664428710937500e+01 5.181071281433105469e+00 8.351636886596679688e+00 2.161330795288085938e+01 2.419304656982421875e+01 2.636562156677246094e+01 2.542022895812988281e+01 2.973944091796875000e+01 2.508104705810546875e+01 2.393884277343750000e+01 1.966869544982910156e+01 1.638296890258789062e+01 1.601583480834960938e+01 2.018183708190917969e+01 1.498190975189208984e+01 2.230559539794921875e+01 1.212581062316894531e+01 3.764075469970703125e+01 2.741418266296386719e+01 1.047745990753173828e+01 3.704985380172729492e+00 1.357684326171875000e+01 1.666826057434082031e+01 1.708164596557617188e+01 2.304831504821777344e+01 1.141693210601806641e+01 3.216070938110351562e+01 2.638091659545898438e+01
3.040514755249023438e+01 1.049541664123535156e+01 2.930123901367187500e+01 2.623743629455566406e+01 2.407019042968750000e+01 1.251975727081298828e+01 1.970201492309570312e+01 2.168054962158203125e+01 1.665504837036132812e+01 2.517927360534667969e+01 2.761793518066406250e+01 1.047110843658447266e+01 2.363991165161132812e+01 2.721576118469238281e+01 1.286978435516357422e+01 2.640381813049316406e+01 9.845457077026367188e+00 1.602634811401367188e+01 2.160520935058593750e+01 1.220506191253662109e+01 1.264701843261718750e+01 2.138328933715820312e+01 1.995491218566894531e+01 7.387191772460937500e+00 1.201767635345458984e+01 2.144746971130371094e+01 2.496308708190917969e+01 2.720249938964843750e+01 2.408888244628906250e+01 3.033233261108398438e+01 2.468463897705078125e+01 2.204283523559570312e+01 1.938978958129882812e+01 1.580051708221435547e+01 1.579782199859619141e+01 1.801325988769531250e+01 1.602806854248046875e+01 2.162968635559082031e+01 1.353685474395751953e+01 3.758099365234375000e+01 2.546138191223144531e+01 1.056631088256835938e+01 6.503653526306152344e+00 1.359926319122314453e+01 1.761005020141601562e+01 1.630684852600097656e+01 2.263349342346191406e+01 1.485425376892089844e+01 3.469624710083007812e+01 2.769318199157714844e+01
2.192688179016113281e+01 7.025136470794677734e+00 2.832630348205566406e+01 3.564863967895507812e+01 3.022453689575195312e+01 9.854780197143554688e+00 1.699367904663085938e+01 2.053982543945312500e+01 1.811217689514160156e+01 3.728804397583007812e+01 2.763177490234375000e+01 1.122492218017578125e+01 2.531984901428222656e+01 2.808804893493652344e+01 9.574603080749511719e+00 3.158802604675292969e+01 7.769285678863525391e+00 1.769794273376464844e+01 2.142760658264160156e+01 1.187153720855712891e+01 1.440817356109619141e+01 1.870456314086914062e+01 2.366700172424316406e+01 4.241138935089111328e+00 4.044179916381835938e+00 2.024491882324218750e+01 2.323154640197753906e+01 2.698826408386230469e+01 2.555908203125000000e+01 2.378253364562988281e+01 3.097461318969726562e+01 3.033871650695800781e+01 2.364534187316894531e+01 1.513147258758544922e+01 1.237060928344726562e+01 1.984237098693847656e+01 1.319842910766601562e+01 2.604184532165527344e+01 8.024817466735839844e+00 4.415441894531250000e+01 2.660117912292480469e+01 1.018096256256103516e+01 1.646863102912902832e+00 8.950082778930664062e+00 1.700704765319824219e+01 1.977422904968261719e+01 2.621503829956054688e+01 7.417212009429931641e+00 3.139497756958007812e+01 2.408485031127929688e+01
2.763933753967285156e+01 1.080171966552734375e+01 2.976626968383789062e+01 2.741957664489746094e+01 2.598843383789062500e+01 1.297581863403320312e+01 1.623658180236816406e+01 2.309046936035156250e+01 1.682853698730468750e+01 2.686449050903320312e+01 2.378635215759277344e+01 1.144009494781494141e+01 2.380168151855468750e+01 2.702265548706054688e+01 1.264754867553710938e+01 2.643935585021972656e+01 9.860647201538085938e+00 1.779253959655761719e+01 2.272038459777832031e+01 1.443708038330078125e+01 1.257893562316894531e+01 1.966779136657714844e+01 2.184378433227539062e+01 1.155924606323242188e+01 9.721288681030273438e+00 2.127279663085937500e+01 2.283976745605468750e+01 2.808168792724609375e+01 2.419238853454589844e+01 2.770959854125976562e+01 2.922862052917480469e+01 2.713919258117675781e+01 2.151233863830566406e+01 1.615304946899414062e+01 1.437854576110839844e+01 1.819647026062011719e+01 1.605158042907714844e+01 2.225565338134765625e+01 1.042891407012939453e+01 2.964649009704589844e+01 2.323837471008300781e+01 1.140548610687255859e+01 7.868430614471435547e+00 1.160805702209472656e+01 1.920697021484375000e+01 1.913887596130371094e+01 2.432215118408203125e+01 1.326526451110839844e+01 3.227986526489257812e+01 2.564884185791015625e+01
